ID nr.,smolt,sjø,totalt,gytarar,vill/oppdrett
Vorma2016-163,,2,,,
Vorma2016-164,,2,,,
Vorma2016-165,3,2,5,,Vill
Vorma2016-166,3,2,5,,Vill
Vorma2016-167,,1,,,Vill
Vorma2016-168,3,2,5,,
Vorma2016-169,3,3,6,,Vill
Vorma2016-170,3,2,5,,Vill
Vorma2016-171,3,1,4,,Vill
Vorma2016-172,3,2,5,,Vill
Vorma2016-173,,2,,,Vill
Vorma2016-174,3,1,4,,Vill
Vorma2016-175,,2,,,Vill
Vorma2016-176,,1/2/3,,,
Vorma2016-177,3,2,5,,Vill
Vorma2016-178,3,2,5,,
Vorma2016-179,,3,,,
Vorma2016-180,3,2,5,,Vill
Vorma2016-181,,2,,,Vill
Vorma2016-182,3,3,6,,Vill
Vorma2016-183,3,2,5,,Vill
Vorma2016-184,3,2,5,,Vill
Vorma2016-185,3,2,5,,Vill
Vorma2016-186,,1,,,Vill
Vorma2016-187,3,1,4,,
Vorma2016-188,3,2,5,,
Vorma2016-189,3,3,6,,
Vorma2016-190,,2,,,
Vorma2016-191,3,2,5,,
Vorma2016-192,,2,,?-1-g-0+,
Vorma2016-193,3,2,5,,
Vorma2016-194,3,2,5,,
Vorma2016-195,3,1,4,,
Vorma2016-196,3,2,5,,
Vorma2016-197,3,1,4,,
Vorma2016-198,3,1,4,,
Vorma2016-199,,2,,,
Vorma2016-200,,1,,,
Vorma2016-201,3,2,5,,Vill
Vorma2016-202,,1,,,Vill
Vorma2016-203,,2,,,Vill
Vorma2016-204,3,2,5,,Vill
Vorma2016-205,,2,,,Vill
Vorma2016-206,,3,,,Vill
Vorma2016-207,,2,,,Vill
Vorma2016-208,3,3,6,,Vill
Vorma2016-209,3,2,5,,Vill
Vorma2016-210,,2,,,Vill
Vorma2016-211,3,2,5,,Vill
Vorma2016-212,3,1,4,,Vill
Vorma2016-213,3,2,5,,Vill
Vorma2016-214,,2,,,Vill
Vorma2016-215,,2,,,Vill
Vorma2016-216,3,2,5,,Vill
Vorma2016-217,,2,,,Vill
Vorma2016-218,3,1,4,,Vill
Vorma2016-219,3,1,4,,Vill
Vorma2016-220,,1,,,Vill
Vorma2016-221,2,2,4,,Vill
Vorma2016-222,3,2,5,,Vill
Vorma2016-223,,1,,,Vill
Vorma2016-224,2,1,3,,Vill
Vorma2016-225,,0/1/2,,,Oppdrett
Vorma2016-226,,2,,,
Vorma2016-227,,2,,,Vill
Vorma2016-228,3,2,5,,
Vorma2016-229,3,1,4,,
Vorma2016-230,,1,,,
Vorma2016-231,3,2,5,,Vill
Vorma2016-232,3,1,4,,Vill
Vorma2016-233,,1,,,
Vorma2016-234,4,1,5,,
Vorma2016-235,3,1,4,,
Vorma2016-236,,1,,,
Vorma2016-237,3,1,4,,Vill
Vorma2016-238,,2,,,Vill
Vorma2016-239,,1,,,Vill
Vorma2016-240,3,1,4,,
Vorma2016-241,,1,,,Vill
Vorma2016-242,3,2,5,,Vill
Vorma2016-243,3,1,4,,
Vorma2016-244,,1,,,Vill
Vorma2016-245,,2,,,Vill
Vorma2016-246,,1,,,
Vorma2016-247,,2,,,Vill
Vorma2016-248,,0/1,,,Vill
Vorma2016-249,,2,,,
Vorma2016-250,3,4,7,3-2-g-1+,
Vorma2016-251,3,1,4,,Vill
Vorma2016-252,,2,,,
Vorma2016-253,,2,,,Vill
Vorma2016-254,3,1,4,,Vill
Vorma2016-255,,1,,,
Vorma2016-256,3,2,5,,Vill
Vorma2016-257,,1,,,
Vorma2016-258,2,3,5,,
Vorma2016-259,,,,,Vill
Vorma2016-260,3,2,5,,
Vorma2016-261,,2,,,Vill
Vorma2016-262,3,1,4,,Vill
Vorma2016-263,3,2,5,,Vill
Vorma2016-264,,1,,,Vill
Vorma2016-265,3,2,5,,Vill
Vorma2016-266,3,1,4,,Vill
Vorma2016-267,3,1,4,,
Vorma2016-268,,1,,,
Vorma2016-269,,1,,,
Vorma2016-270,3,2,5,,Vill
Vorma2016-271,3,1,4,,
Vorma2016-272,3,1,4,,
Vorma2016-273,3,1,4,,
Vorma2016-274,3,2,5,,
Vorma2016-275,,2,,,Vill
Vorma2016-276,3,2,5,,Vill
Vorma2016-277,3,2,5,,
Vorma2016-278,3,2,5,,
Vorma2016-279,3,2,5,,
Vorma2016-280,,2,,,
Vorma2016-281,,1,,,Vill
Vorma2016-282,,2,,,
Vorma2016-283,3,2,5,,
Vorma2016-284,,2,,,
Vorma2016-285,,2,,,
Vorma2016-286,,2,,,Vill
Vorma2016-287,3,2,5,,Vill
Vorma2016-288,2,1,3,,Vill
Vorma2016-289,3,2,5,,Vill
Vorma2016-290,3,2,5,,
Vorma2016-291,,2,,,Vill
Vorma2016-292,3,2,5,,Vill
Vorma2016-293,3,2,5,,Vill
Vorma2016-294,3,1,4,,
Vorma2016-295,,3,,,Vill
Vorma2016-296,,,,,Oppdrett
Vorma2016-297,,1,,,Vill
Vorma2016-298,,1,,,
Vorma2016-299,,2,,,Vill
Vorma2016-300,3,1,4,,Vill
Vorma2016-301,,,,,
Vorma2016-302,,2,,,Vill
Vorma2016-303,2,2,4,,
Vorma2016-304,3,2,5,,
Vorma2016-305,,2,,,Vill
Vorma2016-306,,2,,,Vill
Vorma2016-307,,2,,,Vill
Vorma2016-308,3,1,4,,
Vorma2016-309,,2,,,
Vorma2016-310,,2,,,Vill
Vorma2016-311,3,3,6,,Vill
Vorma2016-312,3,2,5,,Vill
Vorma2016-313,3,2,5,,Vill
Vorma2016-314,3,3,6,,Vill
Vorma2016-315,,2,,,
Vorma2016-316,,2,,,
Vorma2016-317,,,,,Vill
Vorma2016-318,,2,,,Vill
Vorma2016-319,3,2,5,,Vill
Vorma2016-320,,,,,
Vorma2016-321,,1,,,Vill
Vorma2016-322,3,2,5,,
Vorma2016-323,3,1,4,,
Vorma2016-324,3,2,5,,
Vorma2016-325,3,2,5,,
Vorma2016-326,,2,,,Vill
Vorma2016-327,,2,,,Vill
Vorma2016-328,,2,,,
Vorma2016-329,2,2,4,,
Vorma2016-330,3,1,4,,
Vorma2016-331,,3,,,Vill
Vorma2016-332,3,2,5,,Vill
Vorma2016-333,3,2,5,,
Vorma2016-334,3,2,5,,Vill
Vorma2016-335,3,2,5,,Vill
Vorma2016-336,,1,,,Vill
Vorma2016-337,3,2,5,,Vill
Vorma2016-338,,3,,,Vill
Vorma2016-339,3,2,5,,
Vorma2016-340,3,2,5,,Vill
Vorma2016-341,2,1,3,,Vill
Vorma2016-342,3,2,5,,
Vorma2016-343,,2,,,
Vorma2016-344,3,3,6,,
Vorma2016-345,3,2,5,,Vill
Vorma2016-346,,2,,,Vill
Vorma2016-347,,2,,,Vill
Vorma2016-348,3,2,5,,Vill
Vorma2016-349,3,2,5,,
Vorma2016-350,,2,,,
Vorma2016-351,3,2,5,,
Vorma2016-352,,2,,,
Vorma2016-353,,2,,,
Vorma2016-354,,1,,,
Vorma2016-355,3,2,5,,
Vorma2016-356,,1,,,
Vorma2016-357,3,2,5,,
Vorma2016-358,,1,,,
Vorma2016-359,3,3,6,,
Vorma2016-360,,1,,,
Vorma2016-361,3,2,5,,
Vorma2016-362,,2,,,
Vorma2016-363,,1,,,
Vorma2016-364,,2,,,
Vorma2016-365,,,,,
Vorma2016-366,3,1,4,,
Vorma2016-367,3,2,5,,
Vorma2016-368,,1,,,Vill
Vorma2016-369,3,2,5,,Vill
Vorma2016-370,3,1,4,,Vill
Vorma2016-371,,2,,,Vill
Vorma2016-372,3,1,4,,
Vorma2016-373,,1,,,Vill
Vorma2016-374,3,2,5,,Vill
Vorma2016-375,3,2,5,,Vill
Vorma2016-376,3,2,5,,Vill
Vorma2016-377,,2,,,Vill
Vorma2016-378,3,1,4,,Vill
Vorma2016-379,3,1,4,,Vill
Vorma2016-380,3,2,5,,Vill
Vorma2016-381,3,2,5,,Vill
Vorma2016-382,,2,,,
Vorma2016-383,,2,,,Vill
Vorma2016-384,3,2,5,,Vill
Vorma2016-385,,2,,,Vill
Vorma2016-386,,2,,,Vill
Vorma2016-387,,2,,,Vill
Vorma2016-388,3,2,5,,Vill
Vorma2016-389,,1,,,Vill
Vorma2016-390,,2,,,Vill
Vorma2016-391,3,2,5,,Vill
Vorma2016-392,,2,,,
Vorma2016-393,,2,,,Vill
Vorma2016-394,3,2,5,,
Vorma2016-395,3,2,5,,
Vorma2016-396,,1,,,Vill
Vorma2016-397,3,2,5,,
Vorma2016-398,,2,,,Vill
Vorma2016-399,3,2,5,,Vill
Vorma2016-400,,2,,,Vill
Vorma2016-401,3,3,6,,
Vorma2016-402,3,2,5,,
Vorma2016-403,2,1,3,,Vill
Vorma2016-404,,2,,,Vill
Vorma2016-405,3,2,5,,Vill
Vorma2016-406,3,2,5,,Vill
Vorma2016-407,3,1,4,,Vill
Vorma2016-408,3,2,5,,
Vorma2016-409,,1,,,
Vorma2016-410,,1,,,
Vorma2016-411,3,2,5,,
Vorma2016-412,2,2,4,,
Vorma2016-413,,2,,,Vill
Vorma2016-414,3,2,5,,Vill
Vorma2016-415,3,2,5,,Vill
Vorma2016-416,3,2,5,,
Vorma2016-417,3,2,5,,Vill
Vorma2016-418,,2,,,Vill
Vorma2016-419,2,2,4,,Vill
Vorma2016-420,3,2,5,,Vill
Vorma2016-421,,2,,,
Vorma2016-422,,3,,,
Vorma2016-423,,2,,,
Vorma2016-424,,1,,,
Vorma2016-425,,3,,,
Vorma2016-426,,2,,,Vill
Vorma2016-427,3,2,5,,Vill
Vorma2016-428,3,2,5,,Vill
Vorma2016-429,3,2,5,,
Vorma2016-430,3,2,5,,
Vorma2016-431,,2,,,
Vorma2016-432,,2,,,
Vorma2016-433,,2,,,Vill
Vorma2016-434,,2,,,Vill
Vorma2016-435,,2,,,
ÅrdalRO2016-001,,3,,,
ÅrdalRO2016-002,,2,,,.
ÅrdalRO2016-003,2,2,4,,.
ÅrdalRO2016-004,2,2,4,,.
ÅrdalRO2016-005,2,2,4,,.
ÅrdalRO2016-006,3,2,5,,.
ÅrdalRO2016-007,3,2,5,,.
ÅrdalRO2016-008,,2,,,.
ÅrdalRO2016-009,3,2,5,,.
ÅrdalRO2016-010,2,2,4,,Vill
ÅrdalRO2016-011,3,3,6,,.
ÅrdalRO2016-012,,,,,Vill
ÅrdalRO2016-013,,,,,Vill
ÅrdalRO2016-014,3,1,4,,
ÅrdalRO2016-015,3,2,5,,
ÅrdalRO2016-016,2,3,5,,
ÅrdalRO2016-017,3,3,6,,Vill
ÅrdalRO2016-018,,3,,,Vill
ÅrdalRO2016-019,,3,,,Vill
ÅrdalRO2016-020,3,3,6,,Vill
ÅrdalRO2016-021,3,2,5,,
ÅrdalRO2016-022,,3,,,Vill
ÅrdalRO2016-023,,3,,,
ÅrdalRO2016-024,3,2,5,,Vill
ÅrdalRO2016-025,2,2,4,,Vill
ÅrdalRO2016-026,2,3,5,,Vill
ÅrdalRO2016-027,2,4,6,2-2-g-1+,Vill
ÅrdalRO2016-028,,2,,,Vill
ÅrdalRO2016-029,3,3,6,,Vill
ÅrdalRO2016-030,,3,,,Vill
ÅrdalRO2016-031,,2,,,
ÅrdalRO2016-032,,3,,,
ÅrdalRO2016-033,3,3,6,,
ÅrdalRO2016-034,2,2,4,,
ÅrdalRO2016-035,3,2,5,,
ÅrdalRO2016-036,3,2,5,,Vill
ÅrdalRO2016-037,3,4,7,,Vill
ÅrdalRO2016-038,3,3,6,,
ÅrdalRO2016-039,2,3,5,,Vill
ÅrdalRO2016-040,3,3,6,,
ÅrdalRO2016-041,,2,,,Vill
ÅrdalRO2016-042,,2,,,Vill
ÅrdalRO2016-043,3,3,6,,Vill
ÅrdalRO2016-044,3,2,5,,.
ÅrdalRO2016-045,,2,,,.
ÅrdalRO2016-046,,2,,,.
ÅrdalRO2016-047,3,2,5,,.
ÅrdalRO2016-048,3,1,4,,.
ÅrdalRO2016-049,,2,,,.
ÅrdalRO2016-050,,2,,,.
ÅrdalRO2016-051,,2,,,.
ÅrdalRO2016-052,,2,,,Vill
ÅrdalRO2016-053,,3,,,.
ÅrdalRO2016-054,3,2,5,,.
ÅrdalRO2016-055,2,2,4,,.
ÅrdalRO2016-056,,2,,,.
ÅrdalRO2016-057,3,3,6,,.
ÅrdalRO2016-058,2,2,4,,.
ÅrdalRO2016-059,,2,,,.
ÅrdalRO2016-060,3,2,5,,.
ÅrdalRO2016-061,3,2,5,,.
ÅrdalRO2016-062,,3,,,.
ÅrdalRO2016-063,,3,,,.
ÅrdalRO2016-064,3,2,5,,.
ÅrdalRO2016-065,,3,,,.
ÅrdalRO2016-066,3,2,5,,.
ÅrdalRO2016-067,,2,,,.
ÅrdalRO2016-068,,2,,,.
ÅrdalRO2016-069,,2,,,.
ÅrdalRO2016-070,3,2,5,,.
ÅrdalRO2016-071,,2,,,.
ÅrdalRO2016-072,2,3,5,,.
ÅrdalRO2016-073,2,3,5,,.
ÅrdalRO2016-074,,2,,,.
ÅrdalRO2016-075,3,1,4,,.
ÅrdalRO2016-076,3,2,5,,.
ÅrdalRO2016-077,3,3,6,,.
ÅrdalRO2016-078,3,3,6,,.
ÅrdalRO2016-079,,3,,,.
ÅrdalRO2016-080,3,3,6,,.
ÅrdalRO2016-081,3,1,4,,.
ÅrdalRO2016-082,2,2,4,,.
ÅrdalRO2016-083,3,1,4,,.
ÅrdalRO2016-084,,2,,,.
ÅrdalRO2016-085,2,1,3,,.
ÅrdalRO2016-086,3,2,5,,.
ÅrdalRO2016-087,2,2,4,,.
ÅrdalRO2016-088,3,3,6,,.
ÅrdalRO2016-089,,2,,,.
ÅrdalRO2016-090,2,2,4,,.
ÅrdalRO2016-091,,2,,,.
ÅrdalRO2016-092,3,2,5,,.
ÅrdalRO2016-093,,2,,,.
ÅrdalRO2016-094,,3,,,.
ÅrdalRO2016-095,3,2,5,,.
ÅrdalRO2016-096,3,2,5,,.
ÅrdalRO2016-097,,,,,.
ÅrdalRO2016-098,2,4,6,2-2-g-1+,.
ÅrdalRO2016-099,,2,,,.
ÅrdalRO2016-100,,2,,,.
ÅrdalRO2016-101,3,3,6,,.
ÅrdalRO2016-102,2,2,4,,.
ÅrdalRO2016-103,3,3,6,,.
ÅrdalRO2016-104,,2,,,.
ÅrdalRO2016-105,,4,,?-2-g-1+,.
ÅrdalRO2016-106,3,3,6,,.
ÅrdalRO2016-107,,3,,,.
ÅrdalRO2016-108,,2,,,.
ÅrdalRO2016-109,3,2,5,,.
ÅrdalRO2016-110,,3,,,.
ÅrdalRO2016-111,,2,,,.
ÅrdalRO2016-112,,3,,,.
ÅrdalRO2016-113,3,3,6,,.
ÅrdalRO2016-114,2,2,4,,.
ÅrdalRO2016-115,,2,,,.
ÅrdalRO2016-116,,2,,,.
ÅrdalRO2016-117,3,4,7,3-2-g-1+,.
ÅrdalRO2016-118,,4,,?-2-g-1+,.
ÅrdalRO2016-119,3,2,5,,.
ÅrdalRO2016-120,,5,,?-3-g-1+,.
ÅrdalRO2016-121,3,2,5,,.
ÅrdalRO2016-122,3,3,6,,.
ÅrdalRO2016-123,2,2,4,,.
ÅrdalRO2016-124,,3,,,.
ÅrdalRO2016-125,,4,,?-2-g-1+,.
ÅrdalRO2016-126,3,3,6,,.
ÅrdalRO2016-127,3,2,5,,.
ÅrdalRO2016-128,3,2,5,,.
ÅrdalRO2016-129,2,4,6,2-2-g-1+,.
ÅrdalRO2016-130,3,3,6,3-1-g-1+,.
ÅrdalRO2016-131,2,2,4,,.
ÅrdalRO2016-132,2,2,4,,.
ÅrdalRO2016-133,3,2,5,,.
ÅrdalRO2016-134,3,3,6,,.
ÅrdalRO2016-135,3,3,6,,.
ÅrdalRO2016-136,,3,,,.
ÅrdalRO2016-137,,,,,.
ÅrdalRO2016-138,3,3,6,,.
ÅrdalRO2016-139,3,2,5,,.
ÅrdalRO2016-140,,2,,,.
ÅrdalRO2016-141,,2,,,.
ÅrdalRO2016-142,2,2,4,,.
ÅrdalRO2016-143,,3,,,.
ÅrdalRO2016-144,3,3,6,,.
ÅrdalRO2016-145,3,2,5,,.
ÅrdalRO2016-146,,,,,.
ÅrdalRO2016-147,,2,,,.
ÅrdalRO2016-148,,2,,,.
ÅrdalRO2016-149,3,2,5,,.
ÅrdalRO2016-150,3,2,5,,.
ÅrdalRO2016-151,3,1,4,,.
ÅrdalRO2016-152,3,2,5,,.
ÅrdalRO2016-153,3,2,5,,.
ÅrdalRO2016-154,,4,,?-2-g-1+,.
ÅrdalRO2016-155,3,2,5,,.
ÅrdalRO2016-156,,2,,,.
ÅrdalRO2016-157,3,3,6,,.
ÅrdalRO2016-158,3,3,6,,.
ÅrdalRO2016-159,3,3,6,,.
ÅrdalRO2016-160,2,2,4,,.
ÅrdalRO2016-161,,2,,,.
ÅrdalRO2016-162,,3,,,.
ÅrdalRO2016-163,3,2,5,,.
ÅrdalRO2016-164,3,2,5,,.
ÅrdalRO2016-165,,3,,,.
ÅrdalRO2016-166,,2,,,.
ÅrdalRO2016-167,3,2,5,,.
ÅrdalRO2016-168,2,3,5,,.
ÅrdalRO2016-169,2,3,5,,.
ÅrdalRO2016-170,3,2,5,,.
ÅrdalRO2016-171,2,3,5,,.
ÅrdalRO2016-172,,,,,.
ÅrdalRO2016-173,,3,,,Vill
ÅrdalRO2016-174,3,2,5,,Vill
ÅrdalRO2016-175,2,3,5,,Vill
ÅrdalRO2016-176,,,,,
ÅrdalRO2016-177,3,2,5,,Vill
ÅrdalRO2016-178,,2,,,
ÅrdalRO2016-179,3,2,5,,
ÅrdalRO2016-180,,2,,,
ÅrdalRO2016-181,3,2,5,,
ÅrdalRO2016-182,,2,,,
ÅrdalRO2016-183,2,2,4,,Vill
ÅrdalRO2016-184,3,3,6,,Vill
ÅrdalRO2016-185,,2,,,Vill
ÅrdalRO2016-186,3,2,5,,.
ÅrdalRO2016-187,,3,,,Vill
ÅrdalRO2016-188,3,3,6,,.
ÅrdalRO2016-189,2,2,4,,.
ÅrdalRO2016-190,3,2,5,,.
Eidfjord2016-001,,0/1,,,Oppdrett
Eidfjord2016-002,,0,,,Oppdrett
Eidfjord2016-003,,0/1,,,Oppdrett
Eidfjord2016-004,,0,,,Oppdrett
Eidfjord2016-005,,0,,,Oppdrett
Eidfjord2016-006,,0,,,Oppdrett
Eidfjord2016-007,,0/1,,,Oppdrett
Eidfjord2016-008,,0/1,,,Oppdrett
Eidfjord2016-009,,0/1,,,Oppdrett
Eidfjord2016-010,,0/1,,,Oppdrett
Eidfjord2016-011,,0/1,,,Oppdrett
Eidfjord2016-012,,7,,,Oppdrett
Eidfjord2016-013,,0/1,,,Oppdrett
Eidfjord2016-014,,6,,,Oppdrett
Eidfjord2016-015,,0/1/2,,,Oppdrett
Eidfjord2016-016,,0/1,,,Oppdrett
Eidfjord2016-017,3,2,5,,Oppdrett
Eidfjord2016-018,,0/1,,,Oppdrett
Eidfjord2016-019,,0/1,,,Oppdrett
Eidfjord2016-020,,0/1,,,Oppdrett
Eidfjord2016-021,,0/1,,,Oppdrett
Eidfjord2016-022,3,4,7,,Vill
Eidfjord2016-023,3,2,5,,Vill
Eidfjord2016-024,,2,,,Vill
Eidfjord2016-025,,6,,,.
Eidfjord2016-026,,6,,,Oppdrett
Eidfjord2016-027,,0/1,,,Oppdrett
Eidfjord2016-028,,3,,,Oppdrett
Eidfjord2016-029,,0/1,,,Oppdrett
Eidfjord2016-030,,0/1,,,Oppdrett
Eidfjord2016-031,,0/1,,,Oppdrett
Eidfjord2016-032,,0/1,,,Oppdrett
Eidfjord2016-033,,0/1,,,Oppdrett
Eidfjord2016-034,,0,,,Oppdrett
Eidfjord2016-035,,0/1,,,Oppdrett
Eidfjord2016-036,,0,,,Oppdrett
Eidfjord2016-037,,0,,,Oppdrett
Eidfjord2016-038,,0/1,,,Oppdrett
Eidfjord2016-039,,0/1,,,Oppdrett
Eidfjord2016-040,,0/1,,,.
Eidfjord2016-041,,0/1,,,Oppdrett
Eidfjord2016-042,,0,,,Oppdrett
Eidfjord2016-043,,0/1,,,Oppdrett
Eidfjord2016-044,,0/1/2,,,Oppdrett
Eidfjord2016-045,,0/1,,,Oppdrett
Eidfjord2016-046,,0/1,,,Oppdrett
Eidfjord2016-047,,0/1,,,Oppdrett
Eidfjord2016-048,,0/1,,,Oppdrett
Eidfjord2016-049,,0/1,,,Oppdrett
Eidfjord2016-050,,0/1,,,Oppdrett
Eidfjord2016-051,,0/1,,,Oppdrett
Eidfjord2016-052,,0/1,,,Oppdrett
Eidfjord2016-053,,0/1,,,Oppdrett
Eidfjord2016-054,,0/1,,,Oppdrett
Eidfjord2016-055,,0/1,,,Oppdrett
Eidfjord2016-056,,0/1,,,Oppdrett
Eidfjord2016-057,,0/1,,,Oppdrett
Eidfjord2016-058,,0/1,,,Oppdrett
Eidfjord2016-059,,,,,Vill
Eidfjord2016-060,,0/1,,,Oppdrett
Eidfjord2016-061,,0/1,,,Oppdrett
Eidfjord2016-062,,0/1,,,Oppdrett
Eidfjord2016-063,,0/1,,,Oppdrett
Eidfjord2016-064,,0/1,,,Oppdrett
Eidfjord2016-065,,4,,,Oppdrett
Eidfjord2016-066,,0/1,,,Oppdrett
Eidfjord2016-067,,0/1,,,Oppdrett
Eidfjord2016-068,,0/1,,,Oppdrett
Eidfjord2016-069,,0/1,,,Oppdrett
Eidfjord2016-070,,0/1,,,Oppdrett
Eidfjord2016-071,,0/1,,,Oppdrett
Eidfjord2016-072,,2,,,Vill
Eidfjord2016-073,,0/1,,,Oppdrett
Eidfjord2016-074,,0/1,,,Oppdrett
Eidfjord2016-075,,0/1/2,,,Oppdrett
Eidfjord2016-076,,0/1/2,,,Oppdrett
Eidfjord2016-077,,0/1,,,Oppdrett
Eidfjord2016-078,,0/1,,,Oppdrett
Eidfjord2016-079,,2,,,Vill
Eidfjord2016-080,,0/1,,,Oppdrett
Eidfjord2016-081,3,1,4,,Vill
Eidfjord2016-082,,0/1,,,Oppdrett
Eidfjord2016-083,,0/1,,,Oppdrett
Eidfjord2016-084,,1/2/3,,,Oppdrett
Eidfjord2016-085,,5,,,Vill
Eidfjord2016-086,,8,,,.
Eidfjord2016-087,3,3,6,,Vill
Eidfjord2016-088,,5,,,Vill
Eidfjord2016-089,,4,,,Vill
Eidfjord2016-090,,4,,,.
Eidfjord2016-091,,5,,,Vill
Eidfjord2016-092,,4,,,Vill
Eidfjord2016-093,,5,,,.
Eidfjord2016-094,,7,,,Vill
Eidfjord2016-095,,6,,,Vill
Eidfjord2016-096,3,4,7,,Vill
Eidfjord2016-097,,4,,,Vill
Eidfjord2016-098,3,4,7,,Vill
Eidfjord2016-099,,7,,,Vill
Eidfjord2016-100,,5,,,Vill
Eidfjord2016-101,,5,,,Vill
Eidfjord2016-102,,3,,,Vill
Eidfjord2016-103,,,,,Vill
Eidfjord2016-104,,,,,Vill
Eidfjord2016-105,,3,,,Vill
Eidfjord2016-106,3,4,7,,Vill
Eidfjord2016-107,3,5,8,,.
Eidfjord2016-108,3,4,7,,.
Eidfjord2016-109,,7,,,Vill
Eidfjord2016-110,3,5,8,,.
Eidfjord2016-111,3,5,8,,Vill
Eidfjord2016-112,,6,,,.
Eidfjord2016-113,,5,,,Vill
Eidfjord2016-114,,4,,,Vill
Eidfjord2016-115,3,4,7,,Vill
Eidfjord2016-116,,4,,,Vill
Eidfjord2016-117,5,4,9,,.
Eidfjord2016-118,,5,,,Vill
Eidfjord2016-119,3,4,7,,Vill
Eidfjord2016-120,4,4,8,,.
Eidfjord2016-121,,2,,,Vill
Eidfjord2016-122,,4,,,Vill
Eidfjord2016-123,,,,,.
Eidfjord2016-124,3,4,7,,.
Eidfjord2016-125,,4,,,.
Eidfjord2016-126,,3,,,Vill
Eidfjord2016-127,3,7,10,,Vill
Eidfjord2016-128,,,,,.
Eidfjord2016-129,,0/1,,,.
Eidfjord2016-130,,7,,,Vill
Eidfjord2016-131,,4,,,.
Eidfjord2016-132,3,4,7,,.
Eidfjord2016-133,,5,,,Vill
Eidfjord2016-134,4,4,8,,Vill
Eidfjord2016-135,,7,,,.
Eidfjord2016-136,,2,,,Vill
Eidfjord2016-137,,2,,,Vill
Eidfjord2016-138,,7,,,.
Eidfjord2016-139,4,4,8,,Vill
Eidfjord2016-140,,5,,,Vill
Eidfjord2016-141,,5,,,.
Eidfjord2016-142,,4,,,.
Eidfjord2016-143,,4,,,Vill
Eidfjord2016-144,,,,,.
Eidfjord2016-145,3,4,7,,.
Eidfjord2016-146,,3,,,.
Eidfjord2016-147,,5,,,.
Eidfjord2016-148,3,4,7,,Vill
Eidfjord2016-149,,4,,,.
Ekso2016-001,,0/1,,,Vill
Ekso2016-002,,0/1,,,Vill
Ekso2016-003,,0/1,,,Oppdrett
Ekso2016-004,3,2,5,,Vill
Ekso2016-005,,2,,,Vill
Ekso2016-006,,2,,,Vill
Ekso2016-007,,0/1,,,Vill
Ekso2016-008,3,2,5,,Vill
Ekso2016-009,,2,,,
Ekso2016-010,,0/1,,,Oppdrett
Ekso2016-011,,0/1,,,Oppdrett
Ekso2016-012,,0/1,,,Oppdrett
Ekso2016-013,,0/1,,,Oppdrett
Ekso2016-014,3,3,6,,Vill
Ekso2016-015,3,2,5,,Vill
Ekso2016-016,,2,,,Vill
Ekso2016-017,,0/1,,,Vill
Ekso2016-018,,2,,,
Ekso2016-019,,2,,,
Ekso2016-020,,3,,,.
Ekso2016-021,2,2,4,,.
Ekso2016-022,3,2,5,,.
Fjæra2016-001,,2,,,.
Fjæra2016-002,,0,,,Oppdrett
Fjæra2016-003,3,3,6,,Vill
Fjæra2016-004,,0/1/2,,,Vill
Fjæra2016-005,3,2,5,,Oppdrett
Fjæra2016-006,,2,,,Vill
Fjæra2016-007,,0,,,Oppdrett
Fjæra2016-008,3,2,5,,Vill
Fjæra2016-009,,0/1,,,Oppdrett
Fjæra2016-010,,0/1,,,Oppdrett
Fjæra2016-011,,0/1,,,Oppdrett
Fjæra2016-012,,2,,,Oppdrett
Fjæra2016-013,,2,,,Oppdrett
Fjæra2016-014,2,1,3,,Vill
Fjæra2016-015,2,1,3,,Vill
Fjæra2016-016,,0,,,Oppdrett
Fjæra2016-017,,0/1,,,Oppdrett
Fjæra2016-018,3,5,8,,.
Fjæra2016-019,,4,,,.
Fjæra2016-020,,6,,,.
Frøyset2016-001,,0/1,,,Vill
Frøyset2016-002,,5,,,Vill
Frøyset2016-003,,2,,,
Frøyset2016-004,2,1,3,,
Frøyset2016-005,3,7,10,,
Frøyset2016-006,2,4,6,2-2-g-1+,Oppdrett
Frøyset2016-007,,3,,,
Frøyset2016-008,,3,,,Vill
Frøyset2016-009,,0,,,Oppdrett
Frøyset2016-010,2,3,5,,
Frøyset2016-011,,2,,,
Frøyset2016-012,,1,,,Vill
Frøyset2016-013,,2,,,Vill
Frøyset2016-014,,2,,,Vill
Frøyset2016-015,3,1,4,,
Frøyset2016-016,,0/1/2,,,Oppdrett
Frøyset2016-017,2,2,4,,
Frøyset2016-018,2,2,4,,
Frøyset2016-019,,3,,,
Frøyset2016-020,,2,,,
Frøyset2016-021,,4,,,Vill
Frøyset2016-022,3,2,5,,
Frøyset2016-023,,3,,,Vill
Frøyset2016-024,2,2,4,,Vill
Frøyset2016-025,,2,,,Vill
Frøyset2016-026,2,1,3,,Vill
Frøyset2016-027,,0/1,,,Vill
Frøyset2016-028,2,2,4,,Vill
Frøyset2016-029,,1,,,
Frøyset2016-030,,1,,,
Frøyset2016-031,3,2,5,,Vill
Frøyset2016-032,,0/1,,,Oppdrett
Frøyset2016-033,2,2,4,,Vill
Frøyset2016-034,,1,,,Vill
Frøyset2016-035,2,2,4,,Vill
Frøyset2016-036,,1,,,Vill
Frøyset2016-037,,2,,,Vill
Frøyset2016-038,3,1,4,,Vill
Frøyset2016-039,,0/1,,,Vill
