ID nr.,smolt,sjø,totalt,gytarar,vill/oppdrett
Sokna2017-035,2,1,3,,
Sokna2017-036,2,1,3,,
Sokna2017-037,3,1,4,,Vill
Sokna2017-038,3,1,4,,Vill
Sokna2017-039,3,1,4,,Vill
Sokna2017-040,2,1,3,,Vill
Sokna2017-041,,1,,,Vill
Sokna2017-042,,2,,,Vill
Sokna2017-043,2,1,3,,Vill
Sokna2017-044,2,1,3,,Vill
Sokna2017-045,2,1,3,,Vill
Sokna2017-046,2,1,3,,Vill
Sokna2017-047,,1,,,Vill
Sokna2017-048,2,1,3,,Vill
Sokna2017-049,,1,,,Vill
Sokna2017-050,,1,,,Vill
Sokna2017-051,2,1,3,,Vill
Sokna2017-052,2,1,3,,Vill
Sokna2017-053,2,1,3,,Vill
Sokna2017-054,2,1,3,,Vill
Sokna2017-055,2,1,3,,Vill
Sokna2017-056,,1,,,Vill
Sokna2017-057,2,1,3,,Vill
Sokna2017-058,2,2,4,,Vill
Sokna2017-059,2,2,4,,Vill
Sokna2017-060,2,2,4,,Vill
Sokna2017-061,,0/1,,,Oppdrett
Sokna2017-062,2,2,4,,Vill
Sokna2017-063,3,2,5,3-1-g-0+,Vill
Sokna2017-064,2,2,4,,Vill
Sokna2017-065,,1,,,Vill
Sokna2017-066,,1,,,Vill
Sokna2017-067,,1,,,.
Sokna2017-068,,1,,,Vill
Sokna2017-069,,2,,,Vill
Sokna2017-070,2,1,3,,Vill
Sokna2017-071,2,1,3,,Vill
Sokna2017-072,3,4,7,3-2-g-1+,Vill
Sokna2017-073,,2,,,Vill
Sokna2017-074,,4,,?-2-g-1+,Vill
Sokna2017-075,2,2,4,,Vill
Sokna2017-076,2,2,4,,Vill
Sokna2017-077,,2/3,,,Oppdrett
Sokna2017-078,,3,,,.
StorelvaSauda2017-001,3,1,4,,Vill
StorelvaSauda2017-002,3,2,5,,.
StorelvaSauda2017-003,,1,,,Vill
StorelvaSauda2017-004,,2,,,.
StorelvaSauda2017-005,3,2,5,,Vill
StorelvaSauda2017-006,,1,,,.
StorelvaSauda2017-007,,2,,,Vill
StorelvaSauda2017-008,4,5,9,4-3-g-1+,.
StorelvaSauda2017-009,3,3,6,,Vill
StorelvaSauda2017-010,3,2,5,,.
StorelvaSauda2017-011,,2,2,,.
StorelvaSauda2017-012,3,1,4,,Vill
StorelvaSauda2017-013,3,1,4,,.
StorelvaSauda2017-014,,1,,,.
StorelvaSauda2017-015,,1,,,.
StorelvaSauda2017-016,,1,,,.
StorelvaSauda2017-017,,1,,,.
StorelvaSauda2017-018,,1,,,.
StorelvaSauda2017-019,,1,,,.
StorelvaSauda2017-020,,1,,,.
StorelvaSauda2017-021,,1,,,.
StorelvaSauda2017-022,,1,,,.
StorelvaSauda2017-023,,1,,,.
StorelvaSauda2017-024,,1,,,.
Suldal2017-001,,2,,,Vill
Suldal2017-002,,2,,,Vill
Suldal2017-003,,2,,,
Suldal2017-004,,2,,,
Suldal2017-005,,3,,,
Suldal2017-006,,2,,,
Suldal2017-007,,3,,,
Suldal2017-008,,3,,,Vill
Suldal2017-009,,3,,,Vill
Suldal2017-010,,3,,,Vill
Suldal2017-011,,3,,,Vill
Suldal2017-012,,3,,,
Suldal2017-013,,3,,,Vill
Suldal2017-014,,3,,,
Suldal2017-015,,3,,,
Suldal2017-016,,2,,,
Suldal2017-017,,3,,,Vill
Suldal2017-018,,2,,,
Suldal2017-019,,3,,,Vill
Suldal2017-020,,3,,,Vill
Suldal2017-021,,3,,,Vill
Suldal2017-022,,2,,,
Suldal2017-023,,3,,,
Suldal2017-024,,3,,,Vill
Suldal2017-025,,3,,,Vill
Suldal2017-026,,3,,,
Suldal2017-027,,2,,,
Suldal2017-028,,3,,,
Suldal2017-029,,3,,,
Suldal2017-030,,1,,,
Suldal2017-031,,2,,,
Suldal2017-032,,3,,,
Suldal2017-033,,4,,,Vill
Suldal2017-034,,1,,,Vill
Suldal2017-035,,1,,,
Suldal2017-036,,3,,,
Suldal2017-037,,3,,,
Suldal2017-038,,3,,,
Suldal2017-039,,4,,,
Suldal2017-040,,3,,,
Suldal2017-041,,3,,,
Suldal2017-042,,3,,,
Suldal2017-043,,3,,,
Suldal2017-044,,3,,,
Suldal2017-045,,3,,,Vill
Suldal2017-046,,3,,,Vill
Suldal2017-047,,3,,,Vill
Suldal2017-048,,2,,,Vill
Suldal2017-049,,2,,,Vill
Suldal2017-050,,3,,,Vill
Suldal2017-051,,3,,,Vill
Suldal2017-052,,3,,,Vill
Suldal2017-053,,3,,,Vill
Suldal2017-054,,3,,,
Suldal2017-055,,3,,,Vill
Suldal2017-056,,2,,,Vill
Suldal2017-057,,2,,,
Suldal2017-058,,3,,,
Suldal2017-059,,2,,,
Suldal2017-060,,3,,,Vill
Suldal2017-061,,3,,,Vill
Suldal2017-062,,2,,,
Suldal2017-063,,3,,,
Suldal2017-064,,3,,,
Suldal2017-065,,3,,,
Suldal2017-066,,4,,?-2-g-1+,
Suldal2017-067,,2,,,
Suldal2017-068,,2,,,Vill
Suldal2017-069,,3,,,
Suldal2017-070,,3,,,
Suldal2017-071,,2,,,
Suldal2017-072,,3,,,
Suldal2017-073,,3,,,Vill
Suldal2017-074,,3,,,
Suldal2017-075,,2,,,
Suldal2017-076,,3,,,Vill
Suldal2017-077,,3,,,Vill
Suldal2017-078,,2,,,
Suldal2017-079,,3,,,
Suldal2017-080,,2,,,
Suldal2017-081,,2,,,
Suldal2017-082,,3,,,
Suldal2017-083,,2,,,
Suldal2017-084,,3,,,
Suldal2017-085,,3,,,
Suldal2017-086,,1,,,
Suldal2017-087,,1,,,
Suldal2017-088,,3,,,Vill
Suldal2017-089,,3,,,
Suldal2017-090,,3,,,
Suldal2017-091,,3,,,
Suldal2017-092,,2,,,
Suldal2017-093,,2,,,Vill
Suldal2017-094,,1,,,
Suldal2017-095,3,1,4,,Oppdrett
Suldal2017-096,3,1,4,,Vill
Suldal2017-097,,3,,,
Suldal2017-098,,2,,,
Suldal2017-099,,2,,,Vill
Suldal2017-100,3,1,4,,
Suldal2017-101,,3,,,
Suldal2017-102,3,2,5,,
Suldal2017-103,3,2,5,,Vill
Suldal2017-104,,2,,,
Suldal2017-105,,3,,,
Suldal2017-106,,2,,,
Suldal2017-107,3,2,5,,
Suldal2017-108,,1,,,
Suldal2017-109,3,3,6,,Vill
Suldal2017-110,3,2,5,,Vill
Suldal2017-111,3,1,4,,Vill
Suldal2017-112,,,,,
Suldal2017-113,,3,,?-1-g-1+,
Suldal2017-114,,2,,,Vill
Suldal2017-115,3,4,7,,Vill
Suldal2017-116,3,2,5,,
Suldal2017-117,3,4,7,,
Suldal2017-118,3,2,5,,Vill
Suldal2017-119,,2,,,
Suldal2017-120,,3,,,Vill
Suldal2017-121,3,4,7,,
Suldal2017-122,,3,,,Vill
Suldal2017-123,3,3,6,,
Suldal2017-124,,3,,,Vill
Suldal2017-125,,4,,,Vill
Suldal2017-126,,2,,,Vill
Suldal2017-127,,3,,,Vill
Suldal2017-128,,2,,,Vill
Suldal2017-129,,2,,,Vill
Suldal2017-130,2,3,5,,Vill
Suldal2017-131,,2,,,
Suldal2017-132,,1,,,
Suldal2017-133,3,1,4,,
Suldal2017-134,3,2,5,,Vill
Suldal2017-135,3,1,4,,Vill
Suldal2017-136,3,3,6,,Vill
Suldal2017-137,3,2,5,,Vill
Suldal2017-138,,1,,,Vill
Suldal2017-139,,2,,,Vill
Suldal2017-140,,1,,,
Suldal2017-141,3,3,6,,
Suldal2017-142,,2,,,
Suldal2017-143,,3,,,Vill
Suldal2017-144,,2,,,Vill
Suldal2017-145,,3,,,Vill
Suldal2017-146,,1,,,Vill
Suldal2017-147,3,3,6,,Vill
Suldal2017-148,,3,,,Vill
Suldal2017-149,,3,,,Vill
Suldal2017-150,,3,,,Vill
Suldal2017-151,,3,,,Vill
Suldal2017-152,3,2,5,,
Suldal2017-153,2,3,5,,
Suldal2017-154,,2,,,Oppdrett
Suldal2017-155,3,1,4,,
Suldal2017-156,2,1,3,,Vill
Suldal2017-157,,1,,,Vill
Suldal2017-158,3,3,6,,Vill
Suldal2017-159,3,1,4,,
Suldal2017-160,,3,,,
Suldal2017-161,,3,,,Vill
Suldal2017-162,2,3,5,,Vill
Suldal2017-163,2,2,4,,Vill
Suldal2017-164,3,1,4,,Vill
Suldal2017-165,,2,,,
Suldal2017-166,,2,,,Vill
Suldal2017-167,3,1,4,,
Suldal2017-168,,2,,,Vill
Suldal2017-169,2,1,3,,Vill
Suldal2017-170,3,1,4,,
Suldal2017-171,3,1,4,,
Suldal2017-172,3,1,4,,
Suldal2017-173,,3,,,Vill
Suldal2017-174,,2,,,Vill
Suldal2017-175,,1,,,
Suldal2017-176,3,3,6,,Oppdrett
Suldal2017-177,,3,,,
Suldal2017-178,,3,,,Vill
Suldal2017-179,3,2,5,,Vill
Suldal2017-180,,2,,,Vill
Suldal2017-181,,4,,?-2-g-1+,
Suldal2017-182,3,2,5,,Vill
Suldal2017-183,,3,,,
Suldal2017-184,,,,,Vill
Suldal2017-185,,3,,,?
Suldal2017-186,,3,,,
Suldal2017-187,,2,,,Vill
Suldal2017-188,,2,,,Vill
Suldal2017-189,,1,,,
Suldal2017-190,3,1,4,,Vill
Suldal2017-191,,2,,,
Suldal2017-192,,1,,,
Suldal2017-193,,,,,Vill
Suldal2017-194,3,3,6,,Vill
Suldal2017-195,3,2,5,,Vill
Suldal2017-196,,2,,,
Suldal2017-197,,2,,,Vill
Suldal2017-198,3,3,6,,
Suldal2017-199,,3,,,
Suldal2017-200,,1,,,
Suldal2017-201,,2,,,Vill
Suldal2017-202,,3,,,Vill
Suldal2017-203,3,3,6,,Vill
Suldal2017-204,,1,,,Vill
Suldal2017-205,,1,,,
Suldal2017-206,,3,,,Vill
Suldal2017-207,3,2,5,,Vill
Suldal2017-208,3,3,6,,Vill
Suldal2017-209,,3,,,Vill
Suldal2017-210,2,2,4,,Vill
Suldal2017-211,,3,,,Vill
Suldal2017-212,3,1,4,,Vill
Suldal2017-213,,2,,,
Suldal2017-214,,3,,,
Suldal2017-215,3,2,5,,Vill
Suldal2017-216,3,2,5,,Vill
Suldal2017-217,,1,,,Vill
Suldal2017-218,,2,,,
Suldal2017-219,,2,,,Vill
Suldal2017-220,,2,,,
Suldal2017-221,,1,,,Vill
Suldal2017-222,3,2,5,,Vill
Suldal2017-223,,2,,,Vill
Suldal2017-224,,4,,?-2-g-1+,Vill
Suldal2017-225,,3,,,Vill
Suldal2017-226,,3,,,Vill
Suldal2017-227,,1,,,Vill
Suldal2017-228,,2,,,Vill
Suldal2017-229,,3,,,Vill
Suldal2017-230,3,3,6,,Vill
Suldal2017-231,3,2,5,,Vill
Suldal2017-232,4,2,6,,Vill
Suldal2017-233,,3,,,Vill
Suldal2017-234,3,2,5,,Vill
Suldal2017-235,,2,,,Oppdrett
Suldal2017-236,3,2,5,,Vill
Suldal2017-237,,3,,,
Suldal2017-238,3,3,6,,Vill
Suldal2017-239,3,1,4,,Vill
Suldal2017-240,3,1,4,,Vill
Suldal2017-241,,2,,,Vill
Suldal2017-242,3,1,4,,Vill
Suldal2017-243,,1,,,Vill
Suldal2017-244,3,1,4,,Vill
Suldal2017-245,3,3,6,,Vill
Suldal2017-246,,2,,,Vill
Suldal2017-247,3,1,4,,Vill
Suldal2017-248,,2,,,
Suldal2017-249,,1,,,Vill
Suldal2017-250,3,2,5,,Vill
Suldal2017-251,3,2,5,,Vill
Suldal2017-252,3,1,4,,Vill
Suldal2017-253,3,2,5,,Vill
Suldal2017-254,,2,,,Vill
Suldal2017-255,3,2,5,,Vill
Suldal2017-256,,2,,,
Suldal2017-257,3,1,4,,Vill
Suldal2017-258,,0/1/2,,,Oppdrett
Suldal2017-259,3,2,5,,Vill
Suldal2017-260,3,2,5,,Vill
Suldal2017-261,,3,,,Vill
Suldal2017-262,,3,,,Vill
Suldal2017-263,,3,,,Vill
Suldal2017-264,3,2,5,,Vill
Suldal2017-265,,4,,,
Suldal2017-266,,3,,,
Suldal2017-267,3,3,6,,
Suldal2017-268,3,2,5,,
Suldal2017-269,,4,,?-2-g-1+,
Suldal2017-270,,3,,,
Suldal2017-271,4,2,6,,
Suldal2017-272,,0,,,Oppdrett
Suldal2017-273,3,2,5,,Vill
Suldal2017-274,,2,,,
Suldal2017-275,,4,,,
Suldal2017-276,3,3,6,,
Suldal2017-277,3,1,4,,
Suldal2017-278,,2,,,
Suldal2017-279,,2,,,
Suldal2017-280,,0,,,Vill
Suldal2017-281,3,4,7,,
Suldal2017-282,3,2,5,,
Suldal2017-283,,3,,,
Suldal2017-284,,4,,,Vill
Suldal2017-285,,3,,,Vill
Suldal2017-286,,3,,,
Suldal2017-287,,3,,,
Suldal2017-288,,2,,,
Suldal2017-289,2,1,3,,Vill
Suldal2017-290,3,2,5,,
Suldal2017-291,,2,,,Vill
Suldal2017-292,3,3,6,,
Suldal2017-293,,1/2/3,,,
Suldal2017-294,3,3,6,,
Suldal2017-295,3,3,6,,
Suldal2017-296,,3,,,
Suldal2017-297,,1,,,
Suldal2017-298,,0/1,,,Vill
Suldal2017-299,,4,,?-2-g-1+,
Suldal2017-300,,3,,,Vill
Suldal2017-301,,4,,,Vill
Suldal2017-302,,3,,,
Suldal2017-303,,3,,,
Suldal2017-304,,2,,,
Suldal2017-305,,1,,,
Suldal2017-306,,3,,,Vill
Suldal2017-307,,3,,,.
Suldal2017-308,,3,,,.
Suldal2017-309,,2,,,.
Suldal2017-310,,3,,,.
Suldal2017-311,,1,,,.
Suldal2017-312,,5,,?-3-g-1+,.
Suldal2017-313,,2,,,.
Suldal2017-314,,3,,,.
Suldal2017-315,,3,,,.
Suldal2017-316,,2,,,Vill
Suldal2017-317,,2,,,.
Suldal2017-318,,0/1,,,.
Suldal2017-319,,2,,,.
Suldal2017-320,,4,,,.
Suldal2017-321,,3,,,.
Suldal2017-322,,3,,,.
Suldal2017-323,,3,,,.
Suldal2017-324,,3,,,.
Suldal2017-325,,3,,,.
Suldal2017-326,,4,,,.
Suldal2017-327,,3,,,.
Suldal2017-328,,3,,,.
Suldal2017-329,,3,,,.
Suldal2017-330,,3,,,.
Suldal2017-331,,2,,,.
Suldal2017-332,,3,,,.
Suldal2017-333,,3,,,.
Suldal2017-334,,4,,,.
Suldal2017-335,,3,,,Vill
Suldal2017-336,,4,,,Vill
Suldal2017-337,,3,,,Vill
Suldal2017-338,,3,,,Vill
Suldal2017-339,,3,,,.
Suldal2017-340,,4,,,Vill
Suldal2017-341,,3,,,.
Suldal2017-342,,3,,,.
Suldal2017-343,,3,,,.
Suldal2017-344,,3,,,.
Suldal2017-345,,3,,,Vill
Suldal2017-346,,3,,,.
Suldal2017-347,,3,,,Vill
Suldal2017-348,,3,,,.
Suldal2017-349,,1,,,.
Suldal2017-350,,1,,,.
Suldal2017-351,,4,,,Vill
Suldal2017-352,,2,,,Vill
Suldal2017-353,,3,,,.
Suldal2017-354,,3,,,.
Suldal2017-355,,3,,,.
Suldal2017-356,,4,,,.
Suldal2017-357,,1,,,.
Suldal2017-358,,1,,,.
Suldal2017-359,,1,,,.
Suldal2017-360,,2,,,.
Suldal2017-361,,2,,,.
Suldal2017-362,,3,,,.
Suldal2017-363,,2,,,.
Suldal2017-364,,2,,,.
Suldal2017-365,,4,,,.
Suldal2017-366,,2,,,.
Suldal2017-367,,2,,,.
Suldal2017-368,,0/1,,,Oppdrett
Suldal2017-369,,0/1,,,Oppdrett
Suldal2017-370,,0,,,Oppdrett
Suldal2017-371,,2/3/4,,,Oppdrett
Suldal2017-372,,0/1,,,Oppdrett
Suldal2017-373,,0/1,,,Oppdrett
Suldal2017-374,,3,,,Oppdrett
Suldal2017-375,,0/1,,,Oppdrett
Suldal2017-376,,0,,,Oppdrett
Suldal2017-377,,0,,,Oppdrett
Suldal2017-378,,0/1,,,Oppdrett
Suldal2017-379,,0,,,Oppdrett
Suldal2017-380,,0/1,,,Oppdrett
Suldal2017-381,,0,,,Oppdrett
Suldal2017-382,,0/1,,,Oppdrett
Suldal2017-383,,0,,,Oppdrett
Suldal2017-384,,3,,,.
Suldal2017-385,3,3,6,,Vill
Suldal2017-386,,3,,,.
Suldal2017-387,,3,,,.
Suldal2017-388,3,1,4,,.
Suldal2017-389,2,3,5,,.
Suldal2017-390,,1,,,.
Suldal2017-391,,2,,,.
Suldal2017-392,,2,,,.
Suldal2017-393,,3,,,.
Suldal2017-394,,1,,,.
Suldal2017-395,3,2,5,,.
Suldal2017-396,,1,,,.
Suldal2017-397,,3,,,.
Suldal2017-398,3,1,4,,Vill
Suldal2017-399,,1,,,.
Suldal2017-400,,2,,,Vill
Suldal2017-401,3,1,4,,Vill
Suldal2017-402,3,2,5,,.
Suldal2017-403,3,2,5,,Vill
Suldal2017-404,,1,,,.
Suldal2017-405,,2,,,Vill
Suldal2017-406,,4,,,.
Suldal2017-407,,3,,,.
Suldal2017-408,,2,,,Vill
S-Varhaug2017-001,,1,,,Vill
S-Varhaug2017-002,,1,,,.
S-Varhaug2017-003,,0/1,,,Oppdrett
S-Varhaug2017-004,2,1,3,,Vill
S-Varhaug2017-005,2,2,4,,Vill
S-Varhaug2017-006,2,1,3,,Vill
S-Varhaug2017-007,2,1,3,,Vill
S-Varhaug2017-008,2,1,3,,.
S-Varhaug2017-009,2,1,3,,Vill
S-Varhaug2017-010,,1,,,Vill
S-Varhaug2017-011,2,1,3,,Vill
S-Varhaug2017-012,2,1,3,,Vill
S-Varhaug2017-013,2,1,3,,Vill
S-Varhaug2017-014,2,1,3,,.
S-Varhaug2017-015,2,1,3,,.
S-Varhaug2017-016,2,1,3,,.
S-Varhaug2017-017,2,1,3,,.
S-Varhaug2017-018,2,1,3,,.
S-Varhaug2017-019,2,1,3,,.
S-Varhaug2017-020,2,1,3,,.
S-Varhaug2017-021,2,1,3,,.
S-Varhaug2017-022,2,1,3,,.
S-Varhaug2017-023,,1,,,.
S-Varhaug2017-024,2,1,3,,.
S-Varhaug2017-025,2,1,3,,.
S-Varhaug2017-026,2,1,3,,.
S-Varhaug2017-027,2,1,3,,.
S-Varhaug2017-028,2,1,3,,.
S-Varhaug2017-029,2,1,3,,.
S-Varhaug2017-030,2,1,3,,Vill
S-Varhaug2017-031,2,1,3,,.
Ulla2017-001,3,2,5,,.
Ulla2017-002,4,2,6,,Vill
Ulla2017-003,,2,,,.
Ulla2017-004,3,3,6,,.
Ulla2017-005,,3,,,Vill
Ulla2017-006,,2,,,.
Ulla2017-007,,,,,Vill
Ulla2017-008,2,1,3,,.
Ulla2017-009,3,2,5,,Vill
Ulla2017-010,3,2,5,,Vill
Ulla2017-011,3,3,6,,.
Ulla2017-012,,1,,,Vill
Ulla2017-013,3,2,5,,Vill
Ulla2017-014,3,2,5,,.
Ulla2017-015,,2,,,.
Ulla2017-016,2,1,3,,.
Ulla2017-017,,2,,,Vill
Ulla2017-018,3,2,5,,.
Ulla2017-019,,2,,,.
Ulla2017-020,4,2,6,,.
Ulla2017-021,,2,,,.
Ulla2017-022,,3,,,.
Ulla2017-023,,2,,,.
Ulla2017-024,3,2,5,,Vill
Ulla2017-025,,2,,,Vill
Ulla2017-026,3,2,5,,.
Ulla2017-027,2,1,3,,.
Ulla2017-028,,3,,,.
Ulla2017-029,3,2,5,,.
Ulla2017-030,,3,,,.
Ulla2017-031,,1,,,.
Ulla2017-032,,3,,,Vill
Ulla2017-033,,1,,,Vill
Ulla2017-034,,1,,,Vill
Ulla2017-035,,2,,,.
Ulla2017-036,3,2,5,,.
Ulla2017-037,,2,,,Vill
Ulla2017-038,,1,,,.
Ulla2017-039,2,2,4,,.
Ulla2017-040,2,2,4,,.
Ulla2017-041,,2,,,.
Ulla2017-042,3,3,6,,Vill
Ulla2017-043,2,2,4,,.
Ulla2017-044,,2,,,.
Ulla2017-045,,3,,,Vill
Ulla2017-046,,3,,,.
Ulla2017-047,3,1,4,,.
Ulla2017-048,,2,,,.
Ulla2017-049,3,1,4,,.
Ulla2017-050,3,2,5,,.
Ulla2017-051,,1,,,.
Ulla2017-052,3,1,4,,.
Ulla2017-053,2,1,3,,Vill
Ulla2017-054,3,2,5,,.
Ulla2017-055,3,3,6,,.
Ulla2017-056,3,2,5,,.
Ulla2017-057,3,2,5,,.
Ulla2017-058,2,2,4,,Vill
Ulla2017-059,3,1,4,,Vill
Ulla2017-060,4,1,5,,Vill
Ulla2017-061,,1,,,Vill
Ulla2017-062,3,1,4,,Vill
Ulla2017-063,,1,,,Vill
Ulla2017-064,,2,,,Vill
Ulla2017-065,2,2,4,,.
Ulla2017-066,3,2,5,,Vill
Ulla2017-067,3,1,4,,Vill
Ulla2017-068,,1,,,.
Ulla2017-069,,2,,,.
Ulla2017-070,3,2,5,,.
Ulla2017-071,,2,,,.
Ulla2017-072,3,2,5,,Vill
Ulla2017-073,2,2,4,,Vill
Ulla2017-074,3,2,5,,Vill
Ulla2017-075,3,1,4,,Vill
Ulla2017-076,,2,,,Vill
Ulla2017-077,3,2,5,,.
Ulla2017-078,2,2,4,,Vill
Ulla2017-079,,2,,,Vill
Ulla2017-080,,1,,,Vill
Ulla2017-081,3,2,5,,Vill
Ulla2017-082,,2,,,Vill
Ulla2017-083,3,2,5,,
Ulla2017-084,3,1,4,,
Ulla2017-085,3,1,4,,
Ulla2017-086,3,2,5,,
Ulla2017-087,4,2,6,,Vill
Ulla2017-088,,2,,,Vill
Ulla2017-089,,,,,
Ulla2017-090,3,1,4,,
Ulla2017-091,3,3,6,,Vill
Ulla2017-092,3,3,6,,Vill
Ulla2017-093,3,3,6,,.
Ulla2017-094,,2,,,Vill
Ulla2017-095,3,2,5,,Vill
Ulla2017-096,,2,,,.
Ulla2017-097,3,2,5,,.
Ulla2017-098,,3,,,Vill
Ulla2017-099,3,2,5,,.
Ulla2017-100,,2,,,.
Ulla2017-101,,3,,,Vill
Ulla2017-102,,2,,,.
Vorma2017-001,3,2,5,,
Vorma2017-002,3,2,5,,Vill
Vorma2017-003,3,2,5,,Vill
Vorma2017-004,2,2,4,,Vill
Vorma2017-005,2,2,4,,Vill
Vorma2017-006,3,2,5,,Vill
Vorma2017-007,3,2,5,,Vill
Vorma2017-008,,2,,,Vill
Vorma2017-009,,2,,,Vill
Vorma2017-010,3,2,5,,Vill
Vorma2017-011,3,2,5,,Vill
Vorma2017-012,3,2,5,,Vill
Vorma2017-013,3,2,5,,Vill
Vorma2017-014,2,2,4,,
Vorma2017-015,3,1,4,,
Vorma2017-016,3,3,6,,Vill
Vorma2017-017,3,1,4,,
Vorma2017-018,3,2,5,,Vill
Vorma2017-019,3,2,5,,
Vorma2017-020,,2,,,
Vorma2017-021,4,1,5,,
Vorma2017-022,2,3,5,,
Vorma2017-023,,1,,,
Vorma2017-024,2,1,3,,
Vorma2017-025,3,2,5,,
Vorma2017-026,3,2,5,,
Vorma2017-027,,2,,,Vill
Vorma2017-028,3,2,5,,Vill
Vorma2017-029,,2,,,Vill
Vorma2017-030,2,2,4,,
Vorma2017-031,3,2,5,,
Vorma2017-032,3,1,4,,Vill
Vorma2017-033,,2/3,,,Vill
Vorma2017-034,,2,,,Vill
Vorma2017-035,,2,,,Vill
Vorma2017-036,,2,,,Vill
Vorma2017-037,,2,,,Vill
Vorma2017-038,3,1,4,,Vill
Vorma2017-039,,2,,,Vill
Vorma2017-040,,2,,,Vill
Vorma2017-041,3,2,5,,Vill
Vorma2017-042,3,3,6,,Vill
Vorma2017-043,3,1,4,,Vill
Vorma2017-044,3,1,4,,Vill
Vorma2017-045,3,1,4,,Vill
Vorma2017-046,3,1,4,,Vill
Vorma2017-047,3,1,4,,Vill
Vorma2017-048,,2,,,Vill
Vorma2017-049,3,3,6,,Vill
Vorma2017-050,,2,,,
Vorma2017-051,3,2,5,,
Vorma2017-052,,4,,?-2-g-1+,
Vorma2017-053,,1,,,Vill
Vorma2017-054,3,2,5,,Vill
Vorma2017-055,,2,,,Vill
Vorma2017-056,,0/1/2,,,
Vorma2017-057,,2,,,
Vorma2017-058,3,2,5,,Vill
Vorma2017-059,3,2,5,,Vill
Vorma2017-060,3,2,5,,Vill
Vorma2017-061,3,2,5,,Vill
Vorma2017-062,,2,,,Vill
Vorma2017-063,,1,,,Vill
Vorma2017-064,,2,,,
Vorma2017-065,4,3,7,,Vill
Vorma2017-066,,3,,,Vill
Vorma2017-067,,2,,,
Vorma2017-068,,2,,,Vill
Vorma2017-069,3,2,5,,Vill
Vorma2017-070,,2,,,
Vorma2017-071,,3,,,Vill
Vorma2017-072,3,3,6,,
Vorma2017-073,2,2,4,,
Vorma2017-074,,2,,,
Vorma2017-075,3,2,5,,
Vorma2017-076,,1,,,
Vorma2017-077,,2,,,
Vorma2017-078,2,2,4,,
Vorma2017-079,3,3,6,,
Vorma2017-080,3,2,5,,
Vorma2017-081,3,2,5,,
Vorma2017-082,3,2,5,,Vill
Vorma2017-083,2,2,4,,Vill
Vorma2017-084,3,2,5,,Vill
Vorma2017-085,,3,,,
Vorma2017-086,3,2,5,,Vill
Vorma2017-087,,2,,,Vill
Vorma2017-088,3,1,4,,
Vorma2017-089,3,2,5,,
Vorma2017-090,3,2,5,,
Vorma2017-091,,2,,,
Vorma2017-092,,2,,,Vill
Vorma2017-093,,3,,,Vill
Vorma2017-094,2,3,5,,Vill
Vorma2017-095,3,2,5,,
Vorma2017-096,3,1,4,,Vill
Vorma2017-097,,2,,,
Vorma2017-098,,1,,,
Vorma2017-099,,1,,,
Vorma2017-100,,2,,,
Vorma2017-101,,2,,,
Vorma2017-102,3,1,4,,
Vorma2017-103,,4,,?-2-g-1+,
Vorma2017-104,3,2,5,,
Vorma2017-105,3,1,4,,
Vorma2017-106,3,3,6,,
Vorma2017-107,,2,,,Vill
Vorma2017-108,3,1,4,,
Vorma2017-109,2,1,3,,
Vorma2017-110,3,1,4,,
Vorma2017-111,3,1,4,,Vill
Vorma2017-112,3,2,5,,
Vorma2017-113,3,2,5,,Vill
Vorma2017-114,3,3,6,,Vill
Vorma2017-115,3,3,6,,Vill
Vorma2017-116,3,2,5,,Vill
Vorma2017-117,3,3,6,,Vill
Vorma2017-118,3,2,5,,Vill
Vorma2017-119,3,1,4,,Vill
Vorma2017-120,3,2,5,,Vill
Vorma2017-121,,2,,,Vill
Vorma2017-122,4,1,5,,
Vorma2017-123,3,3,6,,Vill
Vorma2017-124,,2,,,
Vorma2017-125,,2,,,Vill
Vorma2017-126,3,2,5,,Vill
Vorma2017-127,,1,,,Vill
Vorma2017-128,,1,,,
Vorma2017-129,,1,,,
Vorma2017-130,,2,,,
Vorma2017-131,3,2,5,,Vill
Vorma2017-132,4,1,5,,Vill
Vorma2017-133,3,1,4,,
Vorma2017-134,3,1,4,,Vill
Vorma2017-135,3,1,4,,Vill
Vorma2017-136,,2,,,Vill
Vorma2017-137,3,1,4,,Vill
Vorma2017-138,3,1,4,,
Vorma2017-139,3,3,6,,Vill
Vorma2017-140,3,2,5,,
Vorma2017-141,3,2,5,,
Vorma2017-142,3,2,5,,Vill
Vorma2017-143,,2,,,Vill
Vorma2017-144,3,1,4,,
Vorma2017-145,3,3,6,,
Vorma2017-146,,2,,,Vill
Vorma2017-147,,2,,,
Vorma2017-148,,3,,,Vill
Vorma2017-149,3,1,4,,
Vorma2017-150,,2,,,
Vorma2017-151,,1,,,Vill
Vorma2017-152,,2,,,Vill
Vorma2017-153,,3,,,Vill
Vorma2017-154,3,3,6,,Vill
Vorma2017-155,4,2,6,,Vill
Vorma2017-156,3,2,5,,Vill
Vorma2017-157,3,3,6,,
Vorma2017-158,3,1,4,,Vill
Vorma2017-159,,2,,,
Vorma2017-160,3,2,5,,
Vorma2017-161,,1,,,
Vorma2017-162,4,1,5,,Vill
Vorma2017-163,,,,,Vill
Vorma2017-164,3,2,5,,Vill
